label,length,n_vowel_chars,vowel_ratio,n_vowels,n_constant_chars,n_constants,vowel_constant_convs,n_nums,num_ratio,alpha_numer_convs,n_other_chars,max_consecutive_chars,entropy,n_ip,n_mx,n_ptr,n_ns,ns_similarity,n_countries,mean_TTL,stdev_TTL,n_labels,life_time,active_time,rv,n_css_selectors,html_id_class_num,get_html_id_class_rate,n_js_function,js_comparison_average,js_comparison_max,js_comparison_min
1,24,6,0.25,3,9,7,0.47619,6,0.25,0.0952381,1,1,4.05351,0,0,0,0,0,0,0,0,2131,8036,6470,80.8324,0,0,0,0,0,0,0
1,13,2,0.153846,2,11,7,0.25,0,0,0,0,2,3.08506,0,0,0,0,0,0,0,0,0,0,0,27.5933,0,0,0,0,0,0,0
1,14,4,0.285714,3,9,6,0.666667,0,0,0,0,1,3.18201,0,0,0,0,0,0,0,0,127,2191,1821,51.1327,0,0,0,0,0,0,0
1,6,2,0.333333,1,4,4,0.6,0,0,0,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,6.2854,0,0,0,0,0,0,0
1,6,1,0.166667,1,3,3,0.2,2,0.333333,0.6,0,1,2.58496,1,1,1,2,1,1,3600,0,37,365,0,-0.169925,0,30,93.75,790,2.27037,2.27037,2.27037
1,13,1,0.0769231,1,6,6,0.181818,5,0.384615,0.181818,0,1,3.70044,0,0,0,0,0,0,0,0,1625,5844,5844,1.68128,0,0,0,0,0,0,0
1,25,8,0.32,3,15,8,0.681818,0,0,0,0,2,3.48307,0,0,0,0,0,0,0,0,10,0,0,121.224,0,0,0,0,0,0,0
1,18,7,0.388889,5,11,8,0.705882,0,0,0,0,2,3.57243,0,0,0,0,0,0,0,0,0,0,0,168.476,0,0,0,0,0,0,0
1,12,3,0.25,3,9,9,0.545455,0,0,0,0,1,3.58496,0,0,0,0,0,0,0,0,0,0,0,48.1554,0,0,0,0,0,0,0
1,17,7,0.411765,4,9,7,0.75,0,0,0,1,1,3.45482,0,0,0,0,0,0,0,0,0,0,0,167.148,0,0,0,0,0,0,0
1,9,3,0.333333,1,6,3,0.75,0,0,0,0,1,1.89106,0,0,0,0,0,0,0,0,0,0,0,40.3841,0,0,0,0,0,0,0
1,7,4,0.571429,3,3,3,0.833333,0,0,0,0,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,13.2634,0,0,0,0,0,0,0
1,10,4,0.4,3,6,6,0.777778,0,0,0,0,1,3.12193,1,1,1,2,1,1,14400,0,430,4383,3648,57.4428,0,95,76,4196,3.1703,6.27075,0.579051
1,9,4,0.444444,3,5,5,0.75,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,58.4713,0,0,0,0,0,0,0
1,10,5,0.5,3,5,5,0.777778,0,0,0,0,1,2.92193,0,0,0,0,0,0,0,0,0,0,0,36.0157,0,0,0,0,0,0,0
1,5,2,0.4,1,3,2,1,0,0,0,0,1,1.52193,0,0,0,0,0,0,0,0,0,0,0,9.3443,0,0,0,0,0,0,0
1,7,2,0.285714,2,5,5,0.666667,0,0,0,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,8.50368,0,0,0,0,0,0,0
1,7,3,0.428571,2,4,3,1,0,0,0,0,1,2.23593,1,1,1,2,1,1,600,0,2778,4748,4353,34.3028,0,366,53.3528,98,0.39624,0.39624,0.39624
1,12,2,0.166667,1,9,7,0.4,0,0,0,0,1,3.08496,1,1,1,2,1,1,600,0,361,2922,2497,35.621,0,0,0,0,0,0,0
1,9,4,0.444444,2,5,5,0.75,0,0,0,0,1,2.6416,0,0,0,0,0,0,0,0,0,0,0,48.3921,0,0,0,0,0,0,0
1,14,5,0.357143,3,8,7,0.666667,0,0,0,0,1,3.32486,0,0,0,0,0,0,0,0,0,0,0,79.4333,0,0,0,0,0,0,0
1,9,4,0.444444,3,5,4,0.625,0,0,0,0,2,2.72548,1,1,1,2,1,1,1800,0,0,3287,2891,38.5337,0,0,0,0,0,0,0
1,14,5,0.357143,4,9,8,0.692308,0,0,0,0,1,3.52164,1,1,1,2,1,1,14400,0,331,1096,650,134.322,0,71,72.449,0,0,0,0
1,12,5,0.416667,4,6,5,0.545455,0,0,0,1,1,3.25163,0,0,0,0,0,0,0,0,0,0,0,77.3171,0,0,0,0,0,0,0
1,10,4,0.4,3,6,5,0.444444,0,0,0,0,1,2.92193,1,3,1,2,1,1,14400,0,415,5114,4745,57.5364,0,0,0,0,0,0,0
1,10,3,0.3,3,6,6,0.75,0,0,0,0,1,3.32193,1,1,1,2,1,1,600,0,361,2922,2497,21.5922,0,0,0,0,0,0,0
1,16,5,0.3125,3,11,9,0.666667,0,0,0,0,1,3.45282,1,1,1,4,0.944444,1,600,0,183,5844,5071,110.482,393,38,86.3636,0,0,0,0
1,9,2,0.222222,2,6,6,0.25,0,0,0,1,1,3.16993,1,0,1,2,1,1,300,0,51,730,365,23.1589,0,12,92.3077,824,3.0968,6.53268,0.269695
1,14,5,0.357143,3,8,5,0.666667,0,0,0,0,2,3.09307,0,0,0,0,0,0,0,0,0,0,0,47.7804,0,0,0,0,0,0,0
1,15,8,0.533333,5,7,5,0.785714,0,0,0,0,1,3.24022,0,0,0,0,0,0,0,0,0,0,0,148.118,0,0,0,0,0,0,0
1,12,4,0.333333,3,5,5,0.7,2,0.166667,0.1,0,1,3.4183,1,0,0,0,0,1,600,0,0,5113,4748,38.2024,0,0,0,0,0,0,0
1,13,5,0.384615,3,7,6,0.818182,0,0,0,0,1,3.2389,1,0,0,0,0,1,600,0,0,5478,4748,28.8118,0,0,0,0,0,0,0
1,9,2,0.222222,2,7,6,0.5,0,0,0,0,1,2.9477,1,1,1,2,1,1,14400,0,1711,1096,740,67.1481,0,0,0,0,0.837021,5.15255,-0.467434
1,25,10,0.4,5,13,7,0.608696,0,0,0,1,1,3.62347,1,0,1,0,0,1,14400,0,0,1460,1460,200.63,0,0,0,0,0,0,0
1,13,6,0.461538,3,7,6,0.916667,0,0,0,0,1,3.02699,2,1,0,2,1,1,300,0,989,730,413,87.1553,0,308,63.5052,10,0.330937,0.330937,0.330937
1,20,3,0.15,3,13,7,0.333333,3,0.15,0.111111,0,4,3.34644,3,0,0,2,1,1,57,4.24264,0,4017,2077,60.2665,0,0,0,0,0,0,0
1,12,4,0.333333,3,7,6,0.636364,1,0.0833333,0.181818,0,1,3.25163,1,1,1,3,0.9375,1,64800,30547,5,365,0,152.454,0,0,0,0,0,0,0
1,6,2,0.333333,2,4,3,0.6,0,0,0,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,23.2649,0,0,0,0,0,0,0
1,8,3,0.375,2,5,5,0.714286,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,48.0513,0,0,0,0,0,0,0
1,11,4,0.363636,2,3,3,0.5,4,0.363636,0.3,0,1,2.66353,0,0,0,0,0,0,0,0,0,0,0,50.1816,0,0,0,0,0,0,0
1,8,2,0.25,2,6,5,0.571429,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,27.6883,0,0,0,0,0,0,0
1,10,4,0.4,2,6,6,0.777778,0,0,0,0,1,2.92193,3,1,0,2,1,2,600,0,5,365,0,62.607,0,0,0,0,0,0,0
1,9,3,0.333333,3,6,5,0.5,0,0,0,0,1,2.9477,0,0,0,0,0,0,0,0,0,0,0,73.3105,0,0,0,0,0,0,0
1,13,4,0.307692,3,9,7,0.416667,0,0,0,0,1,3.2389,1,1,1,2,1,1,14400,0,166,4383,4017,67.627,0,69,92,109,0.96412,0.96412,0.96412
1,21,3,0.142857,1,17,6,0.315789,0,0,0,0,3,2.93854,1,1,1,2,1,1,600,0,35,2922,2497,19.7797,0,5,100,21,3.54799,3.54799,3.54799
1,6,3,0.5,3,3,3,0.8,0,0,0,0,1,2.58496,1,1,1,2,1,1,360,0,65,0,0,31.9972,0,14,93.3333,0,0,0,0
1,17,4,0.235294,3,12,7,0.466667,0,0,0,0,2,3.29277,1,0,1,4,0.941176,1,120,0,50,5478,4333,118.654,0,0,0,0,0,0,0
1,22,5,0.227273,3,13,8,0.380952,4,0.181818,0.047619,0,2,3.78875,0,0,0,0,0,0,0,0,0,0,0,125.7,0,0,0,0,0,0,0
1,4,0,0,0,4,3,0,0,0,0,0,2,1.5,0,0,0,0,0,0,0,0,0,0,0,2.83007,0,0,0,0,0,0,0
1,8,2,0.25,2,2,2,0.285714,4,0.5,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,-1.33985,0,0,0,0,0,0,0
1,12,4,0.333333,3,8,8,0.727273,0,0,0,0,1,3.4183,1,1,1,2,1,1,3196,377.373,37,0,0,107.815,0,30,93.75,782,0,0,0
1,13,1,0.0769231,1,6,5,0.181818,5,0.384615,0.181818,0,1,3.18083,1,2,1,4,0.870945,1,600,0,371,5844,5844,9.17314,90,27,42.1875,2691,3.92999,4.78695,3.07304
1,26,9,0.346154,5,15,9,0.782609,0,0,0,0,2,3.63853,1,0,1,0,0,1,64800,30547,4,0,0,184.393,0,0,0,0,0,0,0
1,22,8,0.363636,5,14,8,0.571429,0,0,0,0,1,3.51603,1,5,1,2,1,1,1799,0,5,1095,0,173.896,0,0,0,0,0,0,0
1,9,3,0.333333,3,5,4,0.857143,0,0,0,0,1,2.9477,2,0,2,2,1,1,60,0,30,1096,717,29.4493,0,14,87.5,0,0,0,0
1,9,4,0.444444,3,5,5,0.875,0,0,0,0,1,2.9477,1,0,1,0,0,1,0,0,0,0,0,51.4567,0,0,0,0,0,0,0
1,16,4,0.25,3,11,9,0.571429,0,0,0,0,2,3.57782,0,0,0,0,0,0,0,0,0,0,0,114.979,0,0,0,0,0,0,0
1,9,4,0.444444,4,5,5,0.875,0,0,0,0,1,3.16993,1,1,1,4,0.947368,1,14400,0,443,2191,1832,63.6754,11096,94,69.6296,1362,1.98224,5.62031,-0.154632
1,12,3,0.25,2,9,5,0.545455,0,0,0,0,1,2.68872,0,0,0,0,0,0,0,0,0,0,0,108.651,0,0,0,0,0,0,0
1,11,4,0.363636,3,7,6,0.7,0,0,0,0,1,3.0958,0,0,0,0,0,0,0,0,0,0,0,77.3623,0,0,0,0,0,0,0
1,6,2,0.333333,1,3,3,0.4,0,0,0,1,2,2.25163,0,0,0,0,0,0,0,0,0,0,0,14.5902,0,0,0,0,0,0,0
1,7,3,0.428571,1,4,4,0.833333,0,0,0,0,1,2.12809,0,0,0,0,0,0,0,0,0,0,0,21.5758,0,0,0,0,0,0,0
1,15,5,0.333333,4,10,8,0.428571,0,0,0,0,2,3.45656,0,0,0,0,0,0,0,0,0,0,0,106.422,0,0,0,0,0,0,0
1,13,0,0,0,5,5,0,7,0.538462,0.181818,0,1,3.54659,2,0,2,0,0,2,4800,3394.11,0,5113,5113,1.97202,0,0,0,0,0,0,0
1,10,3,0.3,3,6,6,0.625,0,0,0,0,1,3.32193,1,0,1,0,0,1,64800,30547,5,0,0,37.203,0,0,0,0,0,0,0
1,13,0,0,0,5,5,0,7,0.538462,0.181818,0,1,3.39275,2,0,2,0,0,2,4800,3394.11,0,5113,5113,4.40498,0,0,0,0,0,0,0
1,7,2,0.285714,1,5,4,0.666667,0,0,0,0,2,2.23593,0,0,0,0,0,0,0,0,0,0,0,29.2227,0,0,0,0,0,0,0
1,9,4,0.444444,3,5,4,0.625,0,0,0,0,1,2.72548,0,0,0,0,0,0,0,0,0,0,0,34.5244,0,0,0,0,0,0,0
1,24,9,0.375,3,14,8,0.681818,0,0,0,0,2,3.43872,0,0,0,0,0,0,0,0,1003,6574,6208,149.094,0,0,0,0,0,0,0
1,18,9,0.5,4,9,9,0.705882,0,0,0,0,1,3.50326,1,1,0,2,1,1,900,0,46,7670,7012,118.198,0,6,100,0,0,0,0
1,17,4,0.235294,3,7,7,0.1875,4,0.235294,0.375,2,2,3.73452,0,0,0,0,0,0,0,0,0,365,40,38.6332,0,0,0,0,0,0,0
1,7,4,0.571429,2,3,3,0.833333,0,0,0,0,2,2.12809,1,1,1,2,1,1,14400,0,349,7305,6942,54.7807,0,97,67.3611,0,0,0,0
1,13,0,0,0,5,5,0,7,0.538462,0.181818,0,1,3.39275,2,0,2,0,0,2,4800,3394.11,0,5113,5113,2.82002,0,0,0,0,0,0,0
1,4,1,0.25,1,3,3,0.333333,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,-1.58496,0,0,0,0,0,0,0
1,13,6,0.461538,4,7,6,0.833333,0,0,0,0,1,3.2389,1,1,1,2,1,1,14400,0,1331,4018,2391,69.3578,0,137,25.3235,0,0,0,0
1,14,5,0.357143,3,9,6,0.461538,0,0,0,0,2,2.98523,0,0,0,0,0,0,0,0,0,0,0,95.9685,0,0,0,0,0,0,0
1,7,1,0.142857,1,5,5,0.333333,0,0,0,1,1,2.80735,1,1,0,0,0,1,1800,0,185,5478,3558,17.4323,42,16,69.5652,0,0,0,0
1,15,8,0.533333,3,7,7,0.785714,0,0,0,0,1,3.05656,0,0,0,0,0,0,0,0,0,0,0,97.4667,0,0,0,0,0,0,0
1,9,3,0.333333,3,5,4,0.857143,0,0,0,0,1,2.9477,1,1,0,0,0,1,3600,0,524,11162,7879,16.3595,4766,64,76.1905,1142,1.9779,5.47074,0.245739
1,27,6,0.222222,4,16,8,0.48,4,0.148148,0.16,0,2,3.866,0,0,0,0,0,0,0,0,0,2191,1891,167.457,0,0,0,0,0,0,0
1,6,1,0.166667,1,5,4,0.4,0,0,0,0,1,2.25163,1,0,1,3,0.928571,1,3600,0,0,0,0,28.4215,0,0,0,0,0,0,0
1,24,10,0.416667,5,14,9,0.695652,0,0,0,0,2,3.60539,1,1,1,2,1,1,10800,0,0,5479,2296,258.664,0,0,0,0,0,0,0
1,21,6,0.285714,3,15,10,0.6,0,0,0,0,2,3.45853,0,0,0,0,0,0,0,0,0,0,0,249.721,0,0,0,0,0,0,0
1,7,3,0.428571,2,3,3,0.5,1,0.142857,0.333333,0,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,9.20294,0,0,0,0,0,0,0
1,6,2,0.333333,1,4,3,0.8,0,0,0,0,1,1.9183,1,0,0,0,0,1,300,0,7,0,0,29.3054,0,0,0,0,0,0,0
1,15,4,0.266667,4,10,8,0.5,0,0,0,1,2,3.64022,1,1,0,2,1,1,900,0,7,8401,8005,116.259,0,0,0,0,0,0,0
1,13,0,0,0,5,5,0,7,0.538462,0.181818,0,1,2.93121,2,0,2,0,0,2,4800,3394.11,0,5113,5113,4.52046,0,0,0,0,0,0,0
1,16,6,0.375,5,6,6,0.666667,4,0.25,0.0666667,0,1,3.875,0,0,0,0,0,0,0,0,0,0,0,86.582,0,0,0,0,0,0,0
1,10,3,0.3,3,7,6,0.666667,0,0,0,0,1,3.12193,0,0,0,0,0,0,0,0,0,0,0,45.6578,0,0,0,0,0,0,0
1,13,4,0.307692,3,9,9,0.5,0,0,0,0,1,3.54659,0,0,0,0,0,0,0,0,0,0,0,105.623,0,0,0,0,0,0,0
1,11,5,0.454545,2,6,4,0.8,0,0,0,0,1,2.48171,0,0,0,0,0,0,0,0,0,0,0,43.8228,0,0,0,0,0,0,0
1,13,2,0.153846,2,5,5,0.272727,5,0.384615,0.181818,0,1,3.54659,0,0,0,0,0,0,0,0,1625,5844,5844,5.43617,0,0,0,0,0,0,0
1,9,3,0.333333,3,6,5,0.75,0,0,0,0,2,2.9477,0,0,0,0,0,0,0,0,0,0,0,56.4132,0,0,0,0,0,0,0
1,7,0,0,0,0,0,0,0,0,0,7,0,2.80735,2,1,0,2,1,1,300,0,0,4018,4018,0,0,0,0,0,0,0,0
1,21,9,0.428571,3,12,6,0.85,0,0,0,0,2,3.04638,0,0,0,0,0,0,0,0,0,0,0,161.693,0,0,0,0,0,0,0
1,10,4,0.4,3,6,4,0.777778,0,0,0,0,2,2.72193,1,0,0,5,0.916667,1,600,0,0,365,2,58.8384,0,0,0,0,0,0,0
1,21,6,0.285714,3,14,10,0.631579,0,0,0,0,1,3.6897,1,0,0,0,0,1,60,0,0,4383,3620,160.925,0,0,0,0,0,0,0
1,4,2,0.5,2,2,2,0.666667,0,0,0,0,1,2,1,5,0,3,0.952381,1,2787,1149.76,0,365,222,1.91754,0,0,0,0,0,0,0
1,16,8,0.5,3,8,5,0.733333,0,0,0,0,1,2.78064,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0
1,12,4,0.333333,2,7,6,0.545455,1,0.0833333,0.0909091,0,2,3.02206,0,0,0,0,0,0,0,0,0,0,0,57.6349,0,0,0,0,0,0,0
1,9,3,0.333333,2,6,5,0.75,0,0,0,0,1,2.72548,1,2,0,2,1,1,3600,0,25,0,0,71.1348,0,14,77.7778,0,0,0,0
1,23,8,0.347826,4,14,12,0.571429,0,0,0,0,1,3.91487,0,0,0,0,0,0,0,0,0,730,590,144.165,0,0,0,0,0,0,0
1,16,4,0.25,3,10,8,0.571429,1,0.0625,0.0714286,0,2,3.625,0,0,0,0,0,0,0,0,404,365,7,60.2324,0,0,0,0,0,0,0
1,8,2,0.25,2,6,5,0.571429,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,37.5086,0,0,0,0,0,0,0
1,13,5,0.384615,4,8,6,0.75,0,0,0,0,1,3.18083,1,5,0,4,0.854497,1,3600,0,1300,10226,8404,59.4515,0,499,76.2997,531,3.76144,12.9228,0.84702
1,13,0,0,0,5,5,0,7,0.538462,0.181818,0,1,3.33468,2,0,2,0,0,2,4800,3394.11,0,5113,5113,3.23506,0,0,0,0,0,0,0
1,16,6,0.375,4,10,8,0.666667,0,0,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,142.241,0,0,0,0,0,0,0
1,15,4,0.266667,4,10,7,0.538462,0,0,0,0,1,3.45656,0,0,0,0,0,0,0,0,0,2557,735,48.1607,0,0,0,0,0,0,0
1,20,8,0.4,4,11,8,0.777778,0,0,0,0,2,3.50869,0,0,0,0,0,0,0,0,205,3652,3255,92.5217,0,0,0,0,0,0,0
1,14,6,0.428571,4,8,7,0.692308,0,0,0,0,1,3.37878,2,2,0,2,1,1,300,0,727,3653,3647,127.006,0,177,52.6786,10,0.330937,0.330937,0.330937
1,6,3,0.5,2,2,2,0.4,1,0.166667,0.4,0,1,2.25163,1,1,1,2,1,1,600,0,789,6940,6573,17.487,0,140,67.9612,3069,1.1879,5.33697,-0.263978
1,7,2,0.285714,2,5,5,0.5,0,0,0,0,1,2.80735,1,1,1,4,0.774721,1,14400,0,0,1826,1455,24.1681,0,0,0,0,0,0,0
1,23,9,0.391304,5,12,9,0.590909,2,0.0869565,0.0454545,0,1,3.76227,0,0,0,0,0,0,0,0,0,0,0,77.5237,0,0,0,0,0,0,0
1,23,9,0.391304,5,13,9,0.727273,1,0.0434783,0.0454545,0,1,3.70813,0,0,0,0,0,0,0,0,0,0,0,270.917,0,0,0,0,0,0,0
1,21,8,0.380952,4,11,7,0.777778,0,0,0,0,1,3.46328,1,0,1,0,0,1,64800,30547,4,0,0,134.974,0,0,0,0,0,0,0
1,8,4,0.5,3,4,3,0.714286,0,0,0,0,2,2.5,2,1,1,2,1,2,600,0,5,365,0,52.8889,0,0,0,0,0,0,0
1,8,3,0.375,3,5,4,0.857143,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,43.184,0,0,0,0,0,0,0
1,9,3,0.333333,3,6,6,0.625,0,0,0,0,1,3.16993,1,1,0,2,1,1,14400,0,457,1095,376,37.2814,0,172,74.4589,0,0,0,0
1,14,2,0.142857,1,7,7,0.333333,4,0.285714,0.166667,0,1,3.52164,1,0,0,0,0,1,600,0,0,5478,4749,15.7934,0,0,0,0,0,0,0
1,16,7,0.4375,3,9,8,0.8,0,0,0,0,1,3.32782,0,0,0,0,0,0,0,0,0,0,0,174.025,0,0,0,0,0,0,0
1,15,4,0.266667,3,8,7,0.615385,2,0.133333,0.0769231,0,1,3.64022,1,0,0,0,0,1,600,0,0,5478,4748,58.9878,0,0,0,0,0,0,0
1,10,3,0.3,1,7,6,0.333333,0,0,0,0,2,2.64644,1,3,1,3,0.850842,1,600,0,0,5844,5470,32.6872,0,0,0,0,0,0,0
1,17,5,0.294118,2,11,9,0.5625,0,0,0,1,1,3.38158,1,1,0,2,1,1,64800,30547,0,3285,2893,140.055,0,0,0,0,0,0,0
1,11,4,0.363636,3,6,4,0.6,0,0,0,1,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,42.9033,0,0,0,0,0,0,0
1,9,3,0.333333,2,6,4,0.75,0,0,0,0,1,2.50326,1,1,1,2,1,1,14400,0,547,8766,5195,35.4175,0,70,66.0377,3308,2.29495,8.37672,-0.334595
1,11,4,0.363636,3,7,5,0.8,0,0,0,0,2,2.91398,1,1,1,2,1,1,1200,0,954,365,0,34.0379,594,408,85.3556,0,0,0,0
1,16,3,0.1875,2,10,7,0.461538,1,0.0625,0.0769231,0,1,3.32782,0,0,0,0,0,0,0,0,36,2191,1036,42.4745,0,0,0,0,0,0,0
1,18,4,0.222222,2,13,10,0.5,0,0,0,0,1,3.57243,1,1,1,3,0.944444,1,3600,0,0,2557,2176,109.151,0,0,0,0,0,0,0
1,18,5,0.277778,4,11,9,0.5625,0,0,0,1,2,3.83659,1,0,0,0,0,1,600,0,0,6574,6209,56.0853,0,0,0,0,0,0,0
1,10,2,0.2,2,8,7,0.444444,0,0,0,0,1,3.12193,0,0,0,0,0,0,0,0,0,0,0,42.0174,0,0,0,0,0,0,0
1,11,6,0.545455,5,5,5,0.6,0,0,0,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,53.9727,0,0,0,0,0,0,0
1,10,3,0.3,2,7,6,0.666667,0,0,0,0,1,2.92193,0,0,0,0,0,0,0,0,0,0,0,103.08,0,0,0,0,0,0,0
1,9,3,0.333333,2,5,4,0.857143,0,0,0,0,1,2.72548,1,0,0,0,0,1,600,0,0,5478,4749,16.3089,0,0,0,0,0,0,0
1,11,4,0.363636,1,7,6,0.7,0,0,0,0,1,2.55034,1,1,1,4,0.961232,1,14400,0,773,4018,3557,75.9807,0,99,86.8421,337,0.910196,2.11141,0.253095
1,7,2,0.285714,2,5,5,0.5,0,0,0,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,15.0681,0,0,0,0,0,0,0
1,11,5,0.454545,3,6,5,0.6,0,0,0,0,1,2.91398,0,0,0,0,0,0,0,0,0,0,0,77.9176,0,0,0,0,0,0,0
1,11,4,0.363636,4,7,6,0.8,0,0,0,0,1,3.27761,0,0,0,0,0,0,0,0,0,0,0,49.4612,0,0,0,0,0,0,0
1,14,5,0.357143,2,9,9,0.615385,0,0,0,0,1,3.32486,0,0,0,0,0,0,0,0,0,0,0,126.243,0,0,0,0,0,0,0
1,13,4,0.307692,4,9,6,0.5,0,0,0,0,2,3.18083,1,0,1,2,1,1,600,0,17,1461,752,76.9546,0,1,100,3756,3.75513,4.83391,2.56429
1,18,5,0.277778,3,13,11,0.470588,0,0,0,0,1,3.72548,1,1,1,2,1,1,14400,0,20,3653,3289,104.159,22,8,100,0,0,0,0
1,15,5,0.333333,3,9,9,0.571429,0,0,0,1,2,3.64022,0,0,0,0,0,0,0,0,0,0,0,43.7165,0,0,0,0,0,0,0
1,17,5,0.294118,3,11,10,0.5,0,0,0,1,1,3.69012,0,0,0,0,0,0,0,0,0,0,0,113.774,0,0,0,0,0,0,0
1,19,4,0.210526,3,14,11,0.470588,0,0,0,0,2,3.82687,1,0,1,0,0,1,14400,0,4,365,3,96.8496,0,0,0,0,0,0,0
1,17,6,0.352941,3,10,6,0.625,0,0,0,1,2,3.21953,0,0,0,0,0,0,0,0,0,0,0,114.84,0,0,0,0,0,0,0
1,10,3,0.3,3,7,5,0.666667,0,0,0,0,2,2.92193,0,0,0,0,0,0,0,0,0,0,0,43.6124,0,0,0,0,0,0,0
1,10,4,0.4,3,5,5,0.444444,0,0,0,1,1,3.12193,0,0,0,0,0,0,0,0,0,0,0,53.4884,0,0,0,0,0,0,0
1,12,5,0.416667,5,7,6,0.636364,0,0,0,0,1,3.4183,0,0,0,0,0,0,0,0,0,0,0,128.357,0,0,0,0,0,0,0
1,21,6,0.285714,2,13,10,0.526316,1,0.047619,0.0526316,0,2,3.63041,0,0,0,0,0,0,0,0,404,365,7,93.5915,0,0,0,0,0,0,0
1,6,2,0.333333,2,4,3,0.8,0,0,0,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,43.7158,0,0,0,0,0,0,0
1,15,1,0.0666667,1,13,6,0.153846,0,0,0,0,3,2.7899,0,0,0,0,0,0,0,0,78,8051,8051,40.6618,0,0,0,0,0,0,0
1,23,6,0.26087,4,17,11,0.545455,0,0,0,0,1,3.82791,0,0,0,0,0,0,0,0,0,0,0,160.311,0,0,0,0,0,0,0
1,13,8,0.615385,4,5,5,0.75,0,0,0,0,1,2.93121,1,0,0,2,1,1,600,0,1926,365,3,35.5659,1034,176,18.7834,828,7.01848,13.801,0.211279
1,13,6,0.461538,2,7,7,0.916667,0,0,0,0,1,2.93121,0,0,0,0,0,0,0,0,0,0,0,47.735,0,0,0,0,0,0,0
1,25,10,0.4,4,14,11,0.652174,0,0,0,0,1,3.86347,6,0,6,2,1,1,45.6667,10.5304,405,2191,1826,176.664,0,75,50,0,0,0,0
1,18,6,0.333333,4,12,10,0.647059,0,0,0,0,1,3.68354,0,0,0,0,0,0,0,0,0,0,0,152.152,0,0,0,0,0,0,0
1,26,8,0.307692,5,17,7,0.64,0,0,0,1,2,3.56545,0,0,0,0,0,0,0,0,0,0,0,291.312,0,0,0,0,0,0,0
1,8,3,0.375,2,5,5,0.428571,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,33.8521,0,0,0,0,0,0,0
1,8,3,0.375,2,5,5,0.857143,0,0,0,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,33.6582,0,0,0,0,0,0,0
1,14,5,0.357143,3,8,6,0.583333,0,0,0,0,2,3.23593,1,1,0,0,0,1,3600,0,64,6940,6574,60.4331,0,3,100,0,0,0,0
1,24,9,0.375,4,14,7,0.727273,0,0,0,0,2,3.32393,0,0,0,0,0,0,0,0,359,9496,7437,190.178,0,0,0,0,0,0,0
1,14,5,0.357143,3,9,7,0.615385,0,0,0,0,2,3.18201,0,0,0,0,0,0,0,0,0,0,0,65.1768,0,0,0,0,0,0,0
1,11,6,0.545455,4,5,5,0.9,0,0,0,0,1,3.0958,0,0,0,0,0,0,0,0,0,0,0,75.6644,0,0,0,0,0,0,0
1,10,3,0.3,3,7,6,0.555556,0,0,0,0,2,3.12193,0,0,0,0,0,0,0,0,0,0,0,70.0133,0,0,0,0,0,0,0
1,14,3,0.214286,2,8,6,0.333333,2,0.142857,0.166667,0,1,3.23593,1,1,0,0,0,1,60,0,112,5844,3149,4.18365,0,0,0,0,0,0,0
1,12,3,0.25,3,9,6,0.545455,0,0,0,0,2,3.02206,0,0,0,0,0,0,0,0,0,0,0,101.213,0,0,0,0,0,0,0
1,15,6,0.4,4,8,6,0.846154,0,0,0,0,1,3.27291,1,0,0,0,0,0,1800,0,294,4383,3986,57.2142,0,0,0,0,0,0,0
1,16,6,0.375,4,8,8,0.571429,1,0.0625,0.142857,0,1,3.70282,1,1,1,2,1,1,300,0,0,4018,3653,50.4147,0,0,0,0,0,0,0
1,6,1,0.166667,1,4,2,0.25,0,0,0,0,2,1.9183,1,2,1,3,0.816667,1,900,0,58,9497,6130,1,0,10,100,0,0,0,0
1,15,6,0.4,4,8,6,0.571429,0,0,0,1,1,3.32323,0,0,0,0,0,0,0,0,0,0,0,113.132,0,0,0,0,0,0,0
1,10,3,0.3,2,7,5,0.666667,0,0,0,0,1,2.72193,0,0,0,0,0,0,0,0,0,0,0,78.5459,0,0,0,0,0,0,0
